Time,Current Risk Score,Sliding Window Risk Score,Current Risk Color,Sliding Window Risk Color
575,0.0,0.24133333333333332,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4784313725490196, 0.740238369857747, 0.0, 1.0)"
576,0.0,0.24133333333333332,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4784313725490196, 0.740238369857747, 0.0, 1.0)"
577,0.0,0.24133333333333332,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4784313725490196, 0.740238369857747, 0.0, 1.0)"
578,0.0,0.2233333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.44705882352941173, 0.7246136101499423, 0.0, 1.0)"
579,0.24,0.2233333333333333,"(0.4784313725490196, 0.740238369857747, 0.0, 1.0)","(0.44705882352941173, 0.7246136101499423, 0.0, 1.0)"
580,0.24,0.2313333333333333,"(0.4784313725490196, 0.740238369857747, 0.0, 1.0)","(0.4627450980392157, 0.7324259900038447, 0.0, 1.0)"
581,0.0,0.18933333333333335,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3764705882352941, 0.6894579008073818, 0.0, 1.0)"
582,0.0,0.18933333333333335,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3764705882352941, 0.6894579008073818, 0.0, 1.0)"
583,0.0,0.18933333333333335,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3764705882352941, 0.6894579008073818, 0.0, 1.0)"
584,0.0,0.18933333333333335,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3764705882352941, 0.6894579008073818, 0.0, 1.0)"
585,0.0,0.18933333333333335,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3764705882352941, 0.6894579008073818, 0.0, 1.0)"
586,0.0,0.18933333333333335,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3764705882352941, 0.6894579008073818, 0.0, 1.0)"
587,0.0,0.18933333333333335,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3764705882352941, 0.6894579008073818, 0.0, 1.0)"
588,0.0,0.18933333333333335,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3764705882352941, 0.6894579008073818, 0.0, 1.0)"
589,0.0,0.18933333333333335,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3764705882352941, 0.6894579008073818, 0.0, 1.0)"
590,0.0,0.11933333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.23529411764705882, 0.6191464821222606, 0.0, 1.0)"
591,0.0,0.11933333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.23529411764705882, 0.6191464821222606, 0.0, 1.0)"
592,0.0,0.11933333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.23529411764705882, 0.6191464821222606, 0.0, 1.0)"
593,0.0,0.11933333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.23529411764705882, 0.6191464821222606, 0.0, 1.0)"
594,0.0,0.11933333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.23529411764705882, 0.6191464821222606, 0.0, 1.0)"
595,0.0,0.11933333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.23529411764705882, 0.6191464821222606, 0.0, 1.0)"
596,0.0,0.11933333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.23529411764705882, 0.6191464821222606, 0.0, 1.0)"
597,0.0,0.06933333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.13333333333333333, 0.5683660130718954, 0.0, 1.0)"
598,0.0,0.06933333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.13333333333333333, 0.5683660130718954, 0.0, 1.0)"
599,0.0,0.06933333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.13333333333333333, 0.5683660130718954, 0.0, 1.0)"
600,0.0,0.056,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.10980392156862745, 0.5566474432910419, 0.0, 1.0)"
601,0.21,0.056,"(0.4156862745098039, 0.7089888504421376, 0.0, 1.0)","(0.10980392156862745, 0.5566474432910419, 0.0, 1.0)"
602,0.0,0.126,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.25098039215686274, 0.626958861976163, 0.0, 1.0)"
603,0.0,0.126,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.25098039215686274, 0.626958861976163, 0.0, 1.0)"
604,0.0,0.126,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.25098039215686274, 0.626958861976163, 0.0, 1.0)"
605,0.0,0.126,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.25098039215686274, 0.626958861976163, 0.0, 1.0)"
606,0.0,0.126,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.25098039215686274, 0.626958861976163, 0.0, 1.0)"
607,0.0,0.126,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.25098039215686274, 0.626958861976163, 0.0, 1.0)"
608,0.0,0.126,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.25098039215686274, 0.626958861976163, 0.0, 1.0)"
609,0.0,0.126,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.25098039215686274, 0.626958861976163, 0.0, 1.0)"
610,0.0,0.118,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.23529411764705882, 0.6191464821222606, 0.0, 1.0)"
611,0.18,0.06999999999999999,"(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)","(0.13333333333333333, 0.5683660130718954, 0.0, 1.0)"
612,0.0,0.08199999999999999,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1568627450980392, 0.580084582852749, 0.0, 1.0)"
613,0.21,0.08199999999999999,"(0.4156862745098039, 0.7089888504421376, 0.0, 1.0)","(0.1568627450980392, 0.580084582852749, 0.0, 1.0)"
614,0.0,0.10999999999999999,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2196078431372549, 0.6113341022683583, 0.0, 1.0)"
615,0.0,0.10999999999999999,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2196078431372549, 0.6113341022683583, 0.0, 1.0)"
616,0.0,0.10999999999999999,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2196078431372549, 0.6113341022683583, 0.0, 1.0)"
617,0.16000000000000003,0.10999999999999999,"(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)","(0.2196078431372549, 0.6113341022683583, 0.0, 1.0)"
618,0.27,0.11533333333333332,"(0.5411764705882353, 0.7714878892733563, 0.0, 1.0)","(0.22745098039215686, 0.6152402921953095, 0.0, 1.0)"
619,0.0,0.18733333333333332,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3686274509803922, 0.6855517108804305, 0.0, 1.0)"
620,0.0,0.18733333333333332,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3686274509803922, 0.6855517108804305, 0.0, 1.0)"
621,0.0,0.18733333333333332,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3686274509803922, 0.6855517108804305, 0.0, 1.0)"
622,0.0,0.18733333333333332,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3686274509803922, 0.6855517108804305, 0.0, 1.0)"
623,0.0,0.18733333333333332,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3686274509803922, 0.6855517108804305, 0.0, 1.0)"
624,0.0,0.18733333333333332,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3686274509803922, 0.6855517108804305, 0.0, 1.0)"
625,0.0,0.18733333333333332,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3686274509803922, 0.6855517108804305, 0.0, 1.0)"
626,0.1,0.18733333333333332,"(0.19607843137254902, 0.5996155324875048, 0.0, 1.0)","(0.3686274509803922, 0.6855517108804305, 0.0, 1.0)"
627,0.0,0.204,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.40784313725490196, 0.7050826605151864, 0.0, 1.0)"
628,0.0,0.204,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.40784313725490196, 0.7050826605151864, 0.0, 1.0)"
629,0.0,0.204,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.40784313725490196, 0.7050826605151864, 0.0, 1.0)"
630,0.0,0.204,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.40784313725490196, 0.7050826605151864, 0.0, 1.0)"
631,0.0,0.204,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.40784313725490196, 0.7050826605151864, 0.0, 1.0)"
632,0.0,0.134,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.26666666666666666, 0.6347712418300654, 0.0, 1.0)"
633,0.0,0.134,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.26666666666666666, 0.6347712418300654, 0.0, 1.0)"
634,0.0,0.134,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.26666666666666666, 0.6347712418300654, 0.0, 1.0)"
635,0.0,0.134,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.26666666666666666, 0.6347712418300654, 0.0, 1.0)"
636,0.0,0.134,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.26666666666666666, 0.6347712418300654, 0.0, 1.0)"
637,0.21,0.134,"(0.4156862745098039, 0.7089888504421376, 0.0, 1.0)","(0.26666666666666666, 0.6347712418300654, 0.0, 1.0)"
638,0.0,0.14800000000000002,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2901960784313725, 0.6464898116109189, 0.0, 1.0)"
639,0.24,0.14800000000000002,"(0.4784313725490196, 0.740238369857747, 0.0, 1.0)","(0.2901960784313725, 0.6464898116109189, 0.0, 1.0)"
640,0.0,0.21200000000000002,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4235294117647059, 0.7128950403690888, 0.0, 1.0)"
641,0.0,0.21200000000000002,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4235294117647059, 0.7128950403690888, 0.0, 1.0)"
642,0.0,0.2,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4, 0.7011764705882353, 0.0, 1.0)"
643,0.0,0.2,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4, 0.7011764705882353, 0.0, 1.0)"
644,0.0,0.172,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.34509803921568627, 0.673833141099577, 0.0, 1.0)"
645,0.0,0.172,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.34509803921568627, 0.673833141099577, 0.0, 1.0)"
646,0.0,0.172,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.34509803921568627, 0.673833141099577, 0.0, 1.0)"
647,0.0,0.172,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.34509803921568627, 0.673833141099577, 0.0, 1.0)"
648,0.0,0.16666666666666669,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.32941176470588235, 0.6660207612456748, 0.0, 1.0)"
649,0.0,0.09466666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.18823529411764706, 0.5957093425605536, 0.0, 1.0)"
650,0.0,0.09466666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.18823529411764706, 0.5957093425605536, 0.0, 1.0)"
651,0.0,0.09466666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.18823529411764706, 0.5957093425605536, 0.0, 1.0)"
652,0.1,0.09466666666666666,"(0.19607843137254902, 0.5996155324875048, 0.0, 1.0)","(0.18823529411764706, 0.5957093425605536, 0.0, 1.0)"
653,0.0,0.12466666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.24313725490196078, 0.6230526720492118, 0.0, 1.0)"
654,0.0,0.12466666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.24313725490196078, 0.6230526720492118, 0.0, 1.0)"
655,0.0,0.12466666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.24313725490196078, 0.6230526720492118, 0.0, 1.0)"
656,0.0,0.12466666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.24313725490196078, 0.6230526720492118, 0.0, 1.0)"
657,0.0,0.108,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.21176470588235294, 0.6074279123414071, 0.0, 1.0)"
658,0.0,0.108,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.21176470588235294, 0.6074279123414071, 0.0, 1.0)"
659,0.0,0.108,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.21176470588235294, 0.6074279123414071, 0.0, 1.0)"
660,0.0,0.108,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.21176470588235294, 0.6074279123414071, 0.0, 1.0)"
661,0.1,0.108,"(0.19607843137254902, 0.5996155324875048, 0.0, 1.0)","(0.21176470588235294, 0.6074279123414071, 0.0, 1.0)"
662,0.12,0.11133333333333333,"(0.23529411764705882, 0.6191464821222606, 0.0, 1.0)","(0.2196078431372549, 0.6113341022683583, 0.0, 1.0)"
663,0.0,0.14733333333333332,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2901960784313725, 0.6464898116109189, 0.0, 1.0)"
664,0.0,0.14733333333333332,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2901960784313725, 0.6464898116109189, 0.0, 1.0)"
665,0.0,0.14733333333333332,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2901960784313725, 0.6464898116109189, 0.0, 1.0)"
666,0.0,0.14733333333333332,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2901960784313725, 0.6464898116109189, 0.0, 1.0)"
667,0.0,0.14733333333333332,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2901960784313725, 0.6464898116109189, 0.0, 1.0)"
668,0.0,0.13333333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.26666666666666666, 0.6347712418300654, 0.0, 1.0)"
669,0.0,0.13333333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.26666666666666666, 0.6347712418300654, 0.0, 1.0)"
670,0.0,0.06933333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.13333333333333333, 0.5683660130718954, 0.0, 1.0)"
671,0.27,0.06933333333333333,"(0.5411764705882353, 0.7714878892733563, 0.0, 1.0)","(0.13333333333333333, 0.5683660130718954, 0.0, 1.0)"
672,0.0,0.08733333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.17254901960784313, 0.5878969627066513, 0.0, 1.0)"
673,0.18000000000000002,0.08733333333333333,"(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)","(0.17254901960784313, 0.5878969627066513, 0.0, 1.0)"
674,0.0,0.11733333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.23529411764705882, 0.6191464821222606, 0.0, 1.0)"
675,0.0,0.11733333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.23529411764705882, 0.6191464821222606, 0.0, 1.0)"
676,0.0,0.11733333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.23529411764705882, 0.6191464821222606, 0.0, 1.0)"
677,0.0,0.11733333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.23529411764705882, 0.6191464821222606, 0.0, 1.0)"
678,0.04000000000000001,0.11733333333333333,"(0.0784313725490196, 0.5410226835832372, 0.0, 1.0)","(0.23529411764705882, 0.6191464821222606, 0.0, 1.0)"
679,0.0,0.124,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.24313725490196078, 0.6230526720492118, 0.0, 1.0)"
680,0.0,0.124,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.24313725490196078, 0.6230526720492118, 0.0, 1.0)"
681,0.0,0.124,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.24313725490196078, 0.6230526720492118, 0.0, 1.0)"
682,0.0,0.124,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.24313725490196078, 0.6230526720492118, 0.0, 1.0)"
683,0.18,0.094,"(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)","(0.18823529411764706, 0.5957093425605536, 0.0, 1.0)"
684,0.0,0.154,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3058823529411765, 0.6543021914648213, 0.0, 1.0)"
685,0.0,0.154,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3058823529411765, 0.6543021914648213, 0.0, 1.0)"
686,0.0,0.154,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3058823529411765, 0.6543021914648213, 0.0, 1.0)"
687,0.0,0.154,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3058823529411765, 0.6543021914648213, 0.0, 1.0)"
688,0.0,0.154,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3058823529411765, 0.6543021914648213, 0.0, 1.0)"
689,0.0,0.154,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3058823529411765, 0.6543021914648213, 0.0, 1.0)"
690,0.0,0.154,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3058823529411765, 0.6543021914648213, 0.0, 1.0)"
691,0.0,0.154,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3058823529411765, 0.6543021914648213, 0.0, 1.0)"
692,0.0,0.15066666666666664,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2980392156862745, 0.65039600153787, 0.0, 1.0)"
693,0.1,0.11466666666666667,"(0.19607843137254902, 0.5996155324875048, 0.0, 1.0)","(0.22745098039215686, 0.6152402921953095, 0.0, 1.0)"
694,0.0,0.14466666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2901960784313725, 0.6464898116109189, 0.0, 1.0)"
695,0.0,0.14466666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2901960784313725, 0.6464898116109189, 0.0, 1.0)"
696,0.0,0.14466666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2901960784313725, 0.6464898116109189, 0.0, 1.0)"
697,0.0,0.14466666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2901960784313725, 0.6464898116109189, 0.0, 1.0)"
698,0.0,0.14466666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2901960784313725, 0.6464898116109189, 0.0, 1.0)"
699,0.0,0.14466666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2901960784313725, 0.6464898116109189, 0.0, 1.0)"
700,0.0,0.14466666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2901960784313725, 0.6464898116109189, 0.0, 1.0)"
701,0.0,0.14466666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2901960784313725, 0.6464898116109189, 0.0, 1.0)"
702,0.18000000000000002,0.12666666666666665,"(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)","(0.25098039215686274, 0.626958861976163, 0.0, 1.0)"
703,0.0,0.14466666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2901960784313725, 0.6464898116109189, 0.0, 1.0)"
704,0.0,0.11466666666666665,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.22745098039215686, 0.6152402921953095, 0.0, 1.0)"
705,0.5,0.11466666666666665,"(1.0, 0.996078431372549, 0.0, 1.0)","(0.22745098039215686, 0.6152402921953095, 0.0, 1.0)"
706,0.0,0.148,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2901960784313725, 0.6464898116109189, 0.0, 1.0)"
707,0.0,0.148,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2901960784313725, 0.6464898116109189, 0.0, 1.0)"
708,0.0,0.148,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2901960784313725, 0.6464898116109189, 0.0, 1.0)"
709,0.0,0.14133333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2823529411764706, 0.6425836216839678, 0.0, 1.0)"
710,0.0,0.14133333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2823529411764706, 0.6425836216839678, 0.0, 1.0)"
711,0.5,0.14133333333333334,"(1.0, 0.996078431372549, 0.0, 1.0)","(0.2823529411764706, 0.6425836216839678, 0.0, 1.0)"
712,0.0,0.22466666666666668,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.44705882352941173, 0.7246136101499423, 0.0, 1.0)"
713,0.0,0.22466666666666668,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.44705882352941173, 0.7246136101499423, 0.0, 1.0)"
714,0.0,0.16466666666666668,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.32941176470588235, 0.6660207612456748, 0.0, 1.0)"
715,0.0,0.16466666666666668,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.32941176470588235, 0.6660207612456748, 0.0, 1.0)"
716,0.15,0.16466666666666668,"(0.2980392156862745, 0.65039600153787, 0.0, 1.0)","(0.32941176470588235, 0.6660207612456748, 0.0, 1.0)"
717,0.0,0.21466666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4235294117647059, 0.7128950403690888, 0.0, 1.0)"
718,0.0,0.21466666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4235294117647059, 0.7128950403690888, 0.0, 1.0)"
719,0.0,0.21466666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4235294117647059, 0.7128950403690888, 0.0, 1.0)"
720,0.0,0.21466666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4235294117647059, 0.7128950403690888, 0.0, 1.0)"
721,0.0,0.21466666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4235294117647059, 0.7128950403690888, 0.0, 1.0)"
722,0.0,0.21466666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4235294117647059, 0.7128950403690888, 0.0, 1.0)"
723,0.0,0.21466666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4235294117647059, 0.7128950403690888, 0.0, 1.0)"
724,0.0,0.18466666666666665,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3686274509803922, 0.6855517108804305, 0.0, 1.0)"
725,0.0,0.18466666666666665,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3686274509803922, 0.6855517108804305, 0.0, 1.0)"
726,0.12,0.18466666666666665,"(0.23529411764705882, 0.6191464821222606, 0.0, 1.0)","(0.3686274509803922, 0.6855517108804305, 0.0, 1.0)"
727,0.0,0.19666666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.39215686274509803, 0.697270280661284, 0.0, 1.0)"
728,0.0,0.19666666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.39215686274509803, 0.697270280661284, 0.0, 1.0)"
729,0.12,0.19666666666666666,"(0.23529411764705882, 0.6191464821222606, 0.0, 1.0)","(0.39215686274509803, 0.697270280661284, 0.0, 1.0)"
730,0.0,0.20866666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4156862745098039, 0.7089888504421376, 0.0, 1.0)"
731,0.0,0.20866666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4156862745098039, 0.7089888504421376, 0.0, 1.0)"
732,0.0,0.20866666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4156862745098039, 0.7089888504421376, 0.0, 1.0)"
733,0.0,0.19066666666666668,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3764705882352941, 0.6894579008073818, 0.0, 1.0)"
734,0.0,0.19066666666666668,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3764705882352941, 0.6894579008073818, 0.0, 1.0)"
735,0.0,0.19066666666666668,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3764705882352941, 0.6894579008073818, 0.0, 1.0)"
736,0.0,0.15733333333333335,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)"
737,0.16000000000000003,0.15733333333333335,"(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)","(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)"
738,0.0,0.17333333333333337,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.34509803921568627, 0.673833141099577, 0.0, 1.0)"
739,0.0,0.17333333333333337,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.34509803921568627, 0.673833141099577, 0.0, 1.0)"
740,0.16000000000000003,0.17333333333333337,"(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)","(0.34509803921568627, 0.673833141099577, 0.0, 1.0)"
741,0.0,0.20000000000000004,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4, 0.7011764705882353, 0.0, 1.0)"
742,0.0,0.11666666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.22745098039215686, 0.6152402921953095, 0.0, 1.0)"
743,0.0,0.11666666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.22745098039215686, 0.6152402921953095, 0.0, 1.0)"
744,0.0,0.11666666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.22745098039215686, 0.6152402921953095, 0.0, 1.0)"
745,0.13999999999999999,0.11666666666666667,"(0.27450980392156865, 0.6386774317570165, 0.0, 1.0)","(0.22745098039215686, 0.6152402921953095, 0.0, 1.0)"
746,0.0,0.14466666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2901960784313725, 0.6464898116109189, 0.0, 1.0)"
747,0.0,0.09466666666666668,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.18823529411764706, 0.5957093425605536, 0.0, 1.0)"
748,0.0,0.09466666666666668,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.18823529411764706, 0.5957093425605536, 0.0, 1.0)"
749,0.0,0.09466666666666668,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.18823529411764706, 0.5957093425605536, 0.0, 1.0)"
750,0.0,0.09466666666666668,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.18823529411764706, 0.5957093425605536, 0.0, 1.0)"
751,0.0,0.09466666666666668,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.18823529411764706, 0.5957093425605536, 0.0, 1.0)"
752,0.0,0.09466666666666668,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.18823529411764706, 0.5957093425605536, 0.0, 1.0)"
753,0.0,0.09466666666666668,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.18823529411764706, 0.5957093425605536, 0.0, 1.0)"
754,0.0,0.09466666666666668,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.18823529411764706, 0.5957093425605536, 0.0, 1.0)"
755,0.0,0.09466666666666668,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.18823529411764706, 0.5957093425605536, 0.0, 1.0)"
756,0.0,0.09466666666666668,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.18823529411764706, 0.5957093425605536, 0.0, 1.0)"
757,0.0,0.08266666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.16470588235294117, 0.5839907727797001, 0.0, 1.0)"
758,0.0,0.08266666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.16470588235294117, 0.5839907727797001, 0.0, 1.0)"
759,0.0,0.08266666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.16470588235294117, 0.5839907727797001, 0.0, 1.0)"
760,0.0,0.07066666666666668,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1411764705882353, 0.5722722029988466, 0.0, 1.0)"
761,0.18000000000000002,0.07066666666666668,"(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)","(0.1411764705882353, 0.5722722029988466, 0.0, 1.0)"
762,0.0,0.10066666666666668,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.19607843137254902, 0.5996155324875048, 0.0, 1.0)"
763,0.0,0.10066666666666668,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.19607843137254902, 0.5996155324875048, 0.0, 1.0)"
764,0.0,0.10066666666666668,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.19607843137254902, 0.5996155324875048, 0.0, 1.0)"
